#id	check	kind	owner	path	line	detail
27188f2129c8	base-surface	unanswered	sge.utils.JsonValue#prev		0	sge publishes 2 overloads of sge.utils.JsonValue#prev and they do not agree (name=prev$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
6bdb2fe76e2b	base-surface	unanswered	sge.utils.JsonValue#size		0	sge publishes 2 overloads of sge.utils.JsonValue#size and they do not agree (name=size$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
7663d1bd1c74	base-surface	unanswered	sge.utils.JsonValue#type		0	sge publishes 2 overloads of sge.utils.JsonValue#type and they do not agree (name=type$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
0cb8b861433e	base-surface	unanswered	sge.utils.PooledLinkedList#size		0	sge publishes 2 overloads of sge.utils.PooledLinkedList#size and they do not agree (name=size$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
fdcee619c6f6	base-surface	unanswered	sge.utils.SortedIntList#size		0	sge publishes 2 overloads of sge.utils.SortedIntList#size and they do not agree (name=size$field; form=parenless) — a symbol carries no parameter spelling here, so the name cannot be resolved to one of them — this run would rename it for a field-vs-method it can only see because its own declarations are in the same program as the base's; the local derivation stands, and it may not be the name the base emitted  [base: sge]  [§1(b) PER-LIBRARY: declare the module that emits this field as a base (`base = "…"`) and re-run it with this engine so its port map carries a `name=` row]
89c5410f0c2c	catalog(consulted)	reached	JS-C01	../../../libgdx/gdx/src/com/badlogic/gdx/Input.java	634	lowering CtInvocation/Expression — consulted 28973, fired 3909, declarations 0: a Java `static` is INHERITED by every subclass; a Scala companion inherits nothing
2dabdf590cb7	catalog(consulted)	reached	JS-C02	../../../libgdx/gdx/src/com/badlogic/gdx/graphics/g3d/particles/influencers/DynamicsInfluencer.java	205	lowering CtInvocation/Expression + lowering CtFieldRead/Expression + lowering CtFieldWrite/Expression — consulted 83576, fired 76, declarations 0: interface constants are inherited through `implements`
3b3d9b3dfc2e	catalog(consulted)	reached	JS-C03	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: static HIDING is resolved by the STATIC type of the qualifier
4e3754439427	catalog(consulted)	reached	JS-C04	-	0	phase field-shadowing — consulted 0, fired 0, declarations 14: a subclass field SHADOWS a superclass field — two storage cells, not one
57a3b1d1cd93	catalog(consulted)	reached	JS-C05	../../../libgdx/gdx/src/com/badlogic/gdx/AbstractGraphics.java	14	lowering CtFieldRead/Expression + lowering CtFieldWrite/Expression — consulted 54603, fired 10483, declarations 0: a static nested constant reached through a SUBCLASS's name, and `import static`
cfcf03b59e1b	catalog(consulted)	reached	JS-C06	-	0	rendering Apply — consulted 292, fired 0, declarations 0: `anInstance.staticMethod()` evaluates the receiver FOR ITS SIDE EFFECTS and discards it
f0313fc4ae50	catalog(consulted)	reached	JS-C07	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	242	rendering ClassDef — consulted 9, fired 1, declarations 0: JLS's class-initialisation TRIGGER list vs Scala's uniform accessor trigger
01a79a2e0384	catalog(consulted)	reached	JS-C08	-	0	rendering ValDef — consulted 68, fired 0, declarations 0: a CONSTANT VARIABLE is inlined, so reading it never triggers class initialisation
50ea6d32944b	catalog(consulted)	reached	JS-C09	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: several `static { }` blocks and static field initialisers run in ONE textual order
403776b81e2f	catalog(consulted)	reached	JS-C10	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: circular class initialisation delivers DEFAULT values on the same thread
603bd7fa0e13	catalog(consulted)	reached	JS-C13	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	30	rendering ClassDef — consulted 9, fired 8, declarations 0: JLS 12.5's instance-creation sequence, whole
814f396847e8	catalog(consulted)	reached	JS-C14	com/badlogic/gdx/ai/pfa/indexed/IndexedAStarPathFinderTest.java	335	rendering ClassDef — consulted 9, fired 1, declarations 0: the superclass constructor runs before this class's field initialisers
abec6499b304	catalog(consulted)	reached	JS-C16	-	0	rendering DefDef — consulted 20, fired 0, declarations 0: instance initialiser blocks
acb268bb2088	catalog(consulted)	reached	JS-C17	-	0	lowering CtNewClass/Expression — consulted 4184, fired 0, declarations 0: double-brace initialisation is an anonymous subclass plus an instance initialiser
73552f814972	catalog(consulted)	reached	JS-C18	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: field initialisers and instance-init blocks are ONE step-4 sequence in textual order, not two buckets
4b8d42956acf	catalog(consulted)	reached	JS-C19	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: `this(...)` / `super(...)` in a secondary constructor — Scala's secondary constructors cannot call `super`
4ca10f65dd54	catalog(consulted)	reached	JS-C20	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: the implicit `super()` and the default constructor
889f763a1e80	catalog(consulted)	reached	JS-C21	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: constructor overload resolution, against Scala's textual-anteriority rule
793069fa4c5d	catalog(consulted)	reached	JS-C22	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	48	rendering Apply — consulted 292, fired 7, declarations 0: Java's THREE-PHASE applicability (strict, then loose, then varargs) has no Scala counterpart
71a85f79b112	catalog(consulted)	reached	JS-C23	-	0	rendering Apply — consulted 292, fired 0, declarations 0: most-specific tie-break: Scala prefers a NON-GENERIC alternative and Java does not
17db12085cf2	catalog(consulted)	reached	JS-C25	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	247	rendering DefDef — consulted 20, fired 13, declarations 0: `override` is mandatory in Scala and absent in Java
00730531ecb4	catalog(consulted)	reached	JS-C29	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	32	rendering-type TypeRef — consulted 285, fired 109, declarations 0: a static NESTED class and an INNER class are different types, and only one is path-dependent
bfbbbfa4b56c	catalog(consulted)	reached	JS-C31	../src/com/badlogic/gdx/ai/StandaloneFileSystem.java	34	lowering CtNewClass/Expression — consulted 4184, fired 177, declarations 0: anonymous class construction and capture
45f54e94979c	catalog(consulted)	reached	JS-C33	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: the interface default-method diamond is resolved by JLS's two rules, not by trait linearization
2c882b85beda	catalog(consulted)	reached	JS-C34	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	242	rendering ClassDef — consulted 9, fired 1, declarations 0: interface statics are not inherited AT ALL, not even by an implementor
8546b7bcec7b	catalog(consulted)	reached	JS-C36	-	0	rendering ValDef — consulted 68, fired 0, declarations 0: an interface field is implicitly `public static final`
477e39b9aa3d	catalog(consulted)	reached	JS-C37	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: `name()`, `values()` and `valueOf` are SYNTHESISED on every Java enum
461d7e753d01	catalog(consulted)	reached	JS-C38	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: a promoted enum constructor parameter IS a member, and `name` collides with `Enum.name()`
70bbb09b6213	catalog(consulted)	reached	JS-C39	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: `ordinal()` is part of every Java enum's surface, mentioned or not
0b29caa6822f	catalog(consulted)	reached	JS-C40	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: enum constants with PER-CONSTANT class bodies
2f91fa2bf40f	catalog(consulted)	reached	JS-C43	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: Java `record`
8e7ad14ff9b7	catalog(consulted)	reached	JS-C44	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: `sealed` / `non-sealed` / `permits`
206375610351	catalog(consulted)	reached	JS-C45	com/badlogic/gdx/ai/pfa/indexed/IndexedAStarPathFinderTest.java	308	rendering ValDef — consulted 68, fired 4, declarations 0: a `final` field's JMM safe-publication guarantee
6d0293d1d613	catalog(consulted)	reached	JS-C46	-	0	phase member-clash — consulted 0, fired 0, declarations 878: Java has TWO name namespaces and Scala has one
b4edc2a2cac3	catalog(consulted)	reached	JS-C47	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	243	rendering ClassDef + rendering DefDef + rendering ValDef — consulted 97, fired 2, declarations 0: package-private becomes `private[pkg]`
ea2a87fe06ea	catalog(consulted)	reached	JS-C48	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	253	rendering ClassDef + rendering DefDef + rendering ValDef — consulted 97, fired 2, declarations 0: Java's `protected` also grants SAME-PACKAGE access, and accessibility is an input to overload resolution
cf461c579cbe	catalog(consulted)	reached	JS-C49	-	0	rendering ClassDef + rendering DefDef + rendering ValDef — consulted 97, fired 0, declarations 0: Java's `private` reaches the whole enclosing TOP-LEVEL class; Scala's reaches only the template
c3d3f0937ff9	catalog(consulted)	reached	JS-C50	com/badlogic/gdx/ai/btree/branch/ParallelTest.java	243	rendering ClassDef + rendering DefDef + rendering ValDef — consulted 97, fired 2, declarations 0: Java's default access is package-private and Scala's is public — INVERTED
29fc42e79121	catalog(consulted)	reached	JS-C51	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: a `return` in a CONSTRUCTOR body, whose promotion puts it in the class body
448c2890ec84	catalog(consulted)	reached	JS-E01	../../../libgdx/gdx/src/com/badlogic/gdx/Net.java	229	lowering CtBinaryOperator/Expression — consulted 30142, fired 634, declarations 0: `==`/`!=` are REFERENCE identity in Java; Scala's `==` calls `equals`
68f3a01f34cf	catalog(consulted)	reached	JS-E02	../../../libgdx/gdx/src/com/badlogic/gdx/InputEventQueue.java	51	lowering CtUnaryOperator/Expression — consulted 2775, fired 767, declarations 0: postfix/prefix `++`/`--` USED AS A VALUE yields the value before the update — the VALUE only; the operand's single evaluation is JS-E17
0abf6edfbaad	catalog(consulted)	reached	JS-E03	../../../libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/BitmapFont.java	750	lowering CtOperatorAssignment/Statement — consulted 1750, fired 36, declarations 0: compound assignment NARROWS implicitly to the left-hand type — STATEMENT position; the lvalue's single evaluation is JS-E17
e15682a122a1	catalog(consulted)	reached	JS-E04	-	0	lowering CtOperatorAssignment/Expression — consulted 5, fired 0, declarations 0: compound assignment NARROWS implicitly to the left-hand type — EXPRESSION position; the lvalue's single evaluation is JS-E17
1489b673a4cf	catalog(consulted)	reached	JS-E05	../../../libgdx/gdx/src/com/badlogic/gdx/AbstractGraphics.java	14	lowering CtConditional/Expression — consulted 840, fired 840, declarations 0: the conditional operator's type is computed, not the syntactic lub of its branches
617514a2fd4d	catalog(consulted)	reached	JS-E06	-	0	rendering Typed — consulted 9, fired 0, declarations 0: a primitive cast is a CONVERSION in Java and an assertion in Scala once a phase has retyped the value
6d4a65aa2d6e	catalog(consulted)	reached	JS-E14	../../../libgdx/gdx/src/com/badlogic/gdx/Graphics.java	79	lowering CtBinaryOperator/Expression — consulted 30142, fired 26, declarations 0: string concatenation with a NON-`String` left operand
3ce664ed3145	catalog(consulted)	reached	JS-E15	../src/com/badlogic/gdx/ai/msg/MessageDispatcher.java	542	lowering CtAssignment/Expression — consulted 192, fired 192, declarations 0: an assignment IS an expression, with the assigned value
c0c063160235	catalog(consulted)	reached	JS-E17	../../../libgdx/gdx/src/com/badlogic/gdx/InputEventQueue.java	55	lowering CtOperatorAssignment/Either — consulted 1755, fired 1755, declarations 0: a compound assignment and `++`/`--` evaluate the LVALUE ONCE — its array reference, its index, its target
fb06441a24a0	catalog(consulted)	reached	JS-E19	../src/com/badlogic/gdx/ai/btree/utils/BehaviorTreeReader.java	261	lowering CtConstructorCall/Expression — consulted 4184, fired 12, declarations 0: a BOXING CONSTRUCTOR — `new Double(v)` — is deprecated for removal; the JDK names `valueOf`
d7101c99403d	catalog(consulted)	reached	JS-G01	<synthetic>	0	lowering-type CtWildcardReference + rendering-type TypeBounds — consulted 1415, fired 674, declarations 0: use-site wildcards, with the matching bound grammar
033dbfe94067	catalog(consulted)	reached	JS-G03	-	0	lowering-type CtWildcardReference — consulted 1415, fired 0, declarations 0: `? super Object` has exactly one inhabitant
46de8f328c80	catalog(consulted)	reached	JS-G04	-	0	rendering ForEach — consulted 1, fired 0, declarations 0: a captured wildcard on ITERATION has no nameable type
0bfba497cd41	catalog(consulted)	reached	JS-G05	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: a wildcard in an `extends` clause takes the parameter's DECLARED bound
b44adc035c9a	catalog(consulted)	reached	JS-G06	-	0	phase raw-parent-alignment — consulted 0, fired 0, declarations 26: a de-wildcarded raw PARENT and its overrides must agree
fa430e3c33ee	catalog(consulted)	reached	JS-G07	<synthetic>	0	lowering-type CtTypeReference — consulted 414050, fired 5552, declarations 0: a RAW type erases the REFERENCE's generics, not the class's
2fc935ec93ef	catalog(consulted)	reached	JS-G08	<synthetic>	0	lowering-type CtTypeReference — consulted 414050, fired 1278, declarations 0: the same raw Java type renders DIFFERENTLY per scope, and correctly so
291f8ca2c978	catalog(consulted)	reached	JS-G09	../../../libgdx/gdx/src/com/badlogic/gdx/InputMultiplexer.java	26	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtField/Declaration + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 74942, fired 1248, declarations 0: UNCHECKED CONVERSION at a raw type is legal in Java and is not in Scala
0d5d7408c5f6	catalog(consulted)	reached	JS-G10	../../../libgdx/gdx/src/com/badlogic/gdx/scenes/scene2d/ui/SelectBox.java	67	lowering CtNewClass/Expression — consulted 4184, fired 4, declarations 0: a RAW anonymous class WITH a body
39d3738d7631	catalog(consulted)	reached	JS-G11	-	0	rendering ClassDef — consulted 9, fired 0, declarations 0: a partially-nameable F-BOUNDED raw fill
e940d9921dea	catalog(consulted)	reached	JS-G12	<synthetic>	0	lowering-type CtTypeParameterReference + rendering-type TypeRef — consulted 18399, fired 621, declarations 0: a diamond's inference variable has NO NAMEABLE type
2f4688d6c80a	catalog(consulted)	reached	JS-G13	../../../libgdx/gdx/src/com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtField/Declaration + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 74942, fired 200, declarations 0: Java arrays are COVARIANT, with a runtime `ArrayStoreException`; Scala's are invariant
b18065643904	catalog(consulted)	reached	JS-G14	../src/com/badlogic/gdx/ai/btree/utils/BehaviorTreeParser.java	427	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtField/Declaration + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 74942, fired 118, declarations 0: a primitive at a generic slot boxes to the WRAPPER, not to the formal
17cfab06fa52	catalog(consulted)	reached	JS-G15	../src/com/badlogic/gdx/ai/pfa/indexed/IndexedAStarPathFinder.java	89	lowering CtNewArray/Expression — consulted 499, fired 21, declarations 0: GENERIC ARRAY CREATION is illegal in Java, so only the cast idiom reaches the engine
7d7983e59c29	catalog(consulted)	reached	JS-G17	com/badlogic/gdx/ai/pfa/indexed/IndexedAStarPathFinderTest.java	246	rendering ArrayLength + rendering MethodRef — consulted 3, fired 3, declarations 0: `.length`, an array's `Class` object, and `T[]::new`
6cc8fa643bf2	catalog(consulted)	reached	JS-G18	../../../libgdx/gdx/src/com/badlogic/gdx/Input.java	284	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 33157, fired 4601, declarations 0: under `noClasspath` a REFERENCE erases and a DECLARATION does not
db17baa71bdc	catalog(consulted)	reached	JS-G21	com/badlogic/gdx/ai/pfa/indexed/IndexedAStarPathFinderTest.java	343	rendering InstanceOf — consulted 1, fired 1, declarations 0: `instanceof` is restricted to REIFIABLE types, and SE16 added a pattern binding
d7eef97b8c50	catalog(consulted)	reached	JS-G22	../src/com/badlogic/gdx/ai/btree/branch/Parallel.java	175	lowering CtInvocation/Expression — consulted 28973, fired 100, declarations 0: a raw member access through an ERASED RECEIVER types the CALL, not just the receiver
e481252f824c	catalog(consulted)	reached	JS-G29	../src/com/badlogic/gdx/ai/btree/Task.java	261	lowering CtInvocation/Expression — consulted 28973, fired 687, declarations 0: diamond inference in the ordinary case
ce0c5714a838	catalog(consulted)	reached	JS-G30	../src/com/badlogic/gdx/ai/btree/decorator/Include.java	105	lowering CtInvocation/Expression — consulted 28973, fired 65, declarations 0: an UNCONSTRAINED method type parameter: Java infers its BOUND and Scala infers `Nothing`
db60e3b2da22	catalog(consulted)	reached	JS-G31	../../../libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/GlyphLayout.java	48	lowering CtInvocation/Expression — consulted 33157, fired 123, declarations 0: a POLY EXPRESSION must never be cast as a whole
bf3e7b27e6ed	catalog(consulted)	reached	JS-G32	../../../libgdx/gdx/src/com/badlogic/gdx/Input.java	635	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 33157, fired 1402, declarations 0: a callee's OWN type variables never resolve at the caller
f4435840b183	catalog(consulted)	reached	JS-G34	-	0	rendering Typed — consulted 9, fired 0, declarations 0: a Java INTERSECTION in a cast becomes Scala's `&`
358584b035d5	catalog(consulted)	reached	JS-G35	-	0	rendering ClassDef + rendering DefDef — consulted 29, fired 0, declarations 0: Scala CHECKS an F-bound where javac does not
2dee97d02c91	catalog(consulted)	reached	JS-G37	../src/com/badlogic/gdx/ai/btree/utils/DistributionAdapters.java	169	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 33157, fired 31, declarations 0: `T...` is an `Array[T]`, materialised at the port's OWN call sites
ac5e05fa9eff	catalog(consulted)	reached	JS-G38	../../../libgdx/gdx/src/com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 33157, fired 61, declarations 0: a vararg slot ALREADY holding an array must not be re-packed — and neither a primitive array nor an under-dimensioned one forwards
0485d5d7bc94	catalog(consulted)	reached	JS-G39	../../../libgdx/gdx/src/com/badlogic/gdx/utils/Json.java	201	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + rendering Apply — consulted 33449, fired 7, declarations 0: an EXTERNAL callee's `T...` is read by scalac as a REPEATED parameter
4f9a5e69792a	catalog(consulted)	reached	JS-G40	../../../libgdx/gdx/src/com/badlogic/gdx/utils/Json.java	201	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + rendering Spread — consulted 33157, fired 7, declarations 0: the COMPOSITION of JS-G38 and JS-G39 — an array forwarded through an external vararg slot
390ecf3919d1	catalog(consulted)	reached	JS-G41	-	0	rendering DefDef — consulted 20, fired 0, declarations 0: `@SafeVarargs` and heap pollution
ad6acbd0614c	catalog(consulted)	reached	JS-G42	../../../libgdx/gdx/src/com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 33157, fired 16, declarations 0: a generic vararg's COMPONENT element type has four layered sources
