#id	check	kind	owner	path	line	detail
5d6b51d9bf5d	catalog(consulted)	reached	JS-E05	com/github/tommyettinger/anim8/AnimatedGif.java	464	lowering CtConditional/Expression — consulted 898, fired 898, declarations 0: the conditional operator's type is computed, not the syntactic lub of its branches
07e24958e3c8	catalog(consulted)	reached	JS-E14	../../../../libgdx/gdx/src/com/badlogic/gdx/Graphics.java	79	lowering CtBinaryOperator/Expression — consulted 39246, fired 23, declarations 0: string concatenation with a NON-`String` left operand
8c21faf3942a	catalog(consulted)	reached	JS-E15	com/github/tommyettinger/anim8/AnimatedGif.java	457	lowering CtAssignment/Expression — consulted 621, fired 621, declarations 0: an assignment IS an expression, with the assigned value
74b58f137810	catalog(consulted)	reached	JS-G04	-	0	rendering ForEach — consulted 19, fired 0, declarations 0: a captured wildcard on ITERATION has no nameable type
aadd609f6290	catalog(consulted)	reached	JS-G09	../../../../libgdx/gdx/src/com/badlogic/gdx/assets/AssetDescriptor.java	43	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 74924, fired 1132, declarations 0: UNCHECKED CONVERSION at a raw type is legal in Java and is not in Scala
11f7d9769f1f	catalog(consulted)	reached	JS-G10	../../../../libgdx/gdx/src/com/badlogic/gdx/scenes/scene2d/ui/SelectBox.java	67	lowering CtNewClass/Expression — consulted 4343, fired 4, declarations 0: a RAW anonymous class WITH a body
392e6f8ed952	catalog(consulted)	reached	JS-G13	../../../../libgdx/gdx/src/com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 74924, fired 192, declarations 0: Java arrays are COVARIANT, with a runtime `ArrayStoreException`; Scala's are invariant
5738acff1a03	catalog(consulted)	reached	JS-G14	../../../../libgdx/gdx/src/com/badlogic/gdx/graphics/g3d/loader/ObjLoader.java	150	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 74924, fired 104, declarations 0: a primitive at a generic slot boxes to the WRAPPER, not to the formal
ac562596e434	catalog(consulted)	reached	JS-G15	../../../../libgdx/gdx/src/com/badlogic/gdx/utils/IntMap.java	98	lowering CtNewArray/Expression — consulted 516, fired 19, declarations 0: GENERIC ARRAY CREATION is illegal in Java, so only the cast idiom reaches the engine
c6e3160a7322	catalog(consulted)	reached	JS-G17	com/github/tommyettinger/anim8/AnimatedGif.java	462	rendering ArrayLength + rendering MethodRef — consulted 117, fired 117, declarations 0: `.length`, an array's `Class` object, and `T[]::new`
63f64741d21b	catalog(consulted)	reached	JS-G18	com/github/tommyettinger/anim8/AnimatedGif.java	222	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 35830, fired 7089, declarations 0: under `noClasspath` a REFERENCE erases and a DECLARATION does not
58d677d8f5fe	catalog(consulted)	reached	JS-G22	../../../../libgdx/gdx/src/com/badlogic/gdx/assets/AssetLoadingTask.java	75	lowering CtInvocation/Expression — consulted 31487, fired 93, declarations 0: a raw member access through an ERASED RECEIVER types the CALL, not just the receiver
41494a7fcb8c	catalog(consulted)	reached	JS-G29	com/github/tommyettinger/anim8/PNG8.java	8047	lowering CtInvocation/Expression — consulted 31487, fired 664, declarations 0: diamond inference in the ordinary case
80207a1e1bfc	catalog(consulted)	reached	JS-G30	../../../../libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java	136	lowering CtInvocation/Expression — consulted 31487, fired 61, declarations 0: an UNCONSTRAINED method type parameter: Java infers its BOUND and Scala infers `Nothing`
2285c682f359	catalog(consulted)	reached	JS-G31	com/github/tommyettinger/anim8/PaletteReducer.java	2747	lowering CtInvocation/Expression — consulted 35830, fired 132, declarations 0: a POLY EXPRESSION must never be cast as a whole
84d867307e5b	catalog(consulted)	reached	JS-G32	com/github/tommyettinger/anim8/PNG8.java	7995	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 35830, fired 1362, declarations 0: a callee's OWN type variables never resolve at the caller
02178a01b325	catalog(consulted)	reached	JS-G33	com/github/tommyettinger/anim8/PaletteReducer.java	2747	rendering MethodRef — consulted 9, fired 9, declarations 0: SAM conversion eligibility
4293970f378d	catalog(consulted)	reached	JS-G34	-	0	rendering Typed — consulted 708, fired 0, declarations 0: a Java INTERSECTION in a cast becomes Scala's `&`
9d4fe4cff5ed	catalog(consulted)	reached	JS-G35	-	0	rendering ClassDef + rendering DefDef — consulted 384, fired 0, declarations 0: Scala CHECKS an F-bound where javac does not
05f4aa8017f8	catalog(consulted)	reached	JS-G37	../../../../libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/BitmapFont.java	144	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 35830, fired 17, declarations 0: `T...` is an `Array[T]`, materialised at the port's OWN call sites
752747bf6bba	catalog(consulted)	reached	JS-G38	../../../../libgdx/gdx/src/com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 35830, fired 61, declarations 0: a vararg slot ALREADY holding an array must not be re-packed — and a primitive array never forwards
d2d6df8e1dc5	catalog(consulted)	reached	JS-G39	../../../../libgdx/gdx/src/com/badlogic/gdx/utils/Json.java	201	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + rendering Apply — consulted 53637, fired 7, declarations 0: an EXTERNAL callee's `T...` is read by scalac as a REPEATED parameter
fca0048c3623	catalog(consulted)	reached	JS-G40	../../../../libgdx/gdx/src/com/badlogic/gdx/utils/Json.java	201	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + rendering Spread — consulted 35830, fired 7, declarations 0: the COMPOSITION of JS-G38 and JS-G39 — an array forwarded through an external vararg slot
d958311f3e00	catalog(consulted)	reached	JS-G42	../../../../libgdx/gdx/src/com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 35830, fired 16, declarations 0: a generic vararg's COMPONENT element type has four layered sources
58cb5a182a5b	catalog(consulted)	reached	JS-G43	com/github/tommyettinger/anim8/PaletteReducer.java	2747	lowering CtExecutableReferenceExpression/Expression + rendering MethodRef — consulted 142, fired 142, declarations 0: METHOD REFERENCES are five forms sharing one syntax — static, unbound, bound, constructor, array constructor
ded49dd1d5a7	catalog(consulted)	reached	JS-G48	-	0	phase collections — consulted 0, fired 0, declarations 5: a REIFIED type occurrence asks about a RUNTIME OBJECT, so a retyping moves the question and not the answer
0483da80cea6	catalog(consulted)	reached	JS-S01	com/github/tommyettinger/anim8/LZWEncoder.java	202	rendering While + rendering For + rendering ForEach + rendering DoWhile — consulted 458, fired 12, declarations 0: an unlabelled `break`/`continue` binds LEXICALLY to the innermost enclosing loop or switch
fb30ca639b56	catalog(consulted)	reached	JS-S03	-	0	rendering While + rendering For + rendering ForEach + rendering DoWhile — consulted 458, fired 0, declarations 0: a `boundary` the emitter INTERPOSES steals the enclosing loop's un-annotated jumps
96be2ad82579	catalog(consulted)	reached	JS-S04	../../../../libgdx/gdx/src/com/badlogic/gdx/files/FileHandle.java	555	lowering CtSwitch/Statement — consulted 153, fired 17, declarations 0: switch FALLTHROUGH runs the next case's statements
6bdefa2a39e8	catalog(consulted)	reached	JS-S05	../../../../libgdx/gdx/src/com/badlogic/gdx/files/FileHandle.java	555	lowering CtSwitch/Statement — consulted 153, fired 97, declarations 0: a `switch` with no `default` FALLS OUT; a `match` with no `case _` throws
97f0006a70a5	catalog(consulted)	reached	JS-S06	-	0	rendering Match — consulted 8, fired 0, declarations 0: an unlabelled `break` in the MIDDLE of a case ends the CASE
429c4d0686a9	catalog(consulted)	reached	JS-S07	com/github/tommyettinger/anim8/AnimatedGif.java	1590	lowering CtSwitch/Statement — consulted 153, fired 108, declarations 0: only an UNLABELLED trailing `break` terminates a case; a labelled one leaves the LOOP
716a5ee6cc4a	catalog(consulted)	reached	JS-S08	com/github/tommyettinger/anim8/AnimatedGif.java	2142	rendering Match — consulted 8, fired 4, declarations 0: a `null` selector throws NPE IMPLICITLY — a classic switch has no `case null` to opt out with
60a79f919a3d	catalog(consulted)	reached	JS-S11	-	0	rendering Try — consulted 74, fired 0, declarations 0: a translated CATCH swallows a translated JUMP — `boundary.Break` is a `RuntimeException`
10c6747a38bf	catalog(consulted)	reached	JS-S12	com/github/tommyettinger/anim8/AnimatedGif.java	88	rendering Try — consulted 74, fired 11, declarations 0: a `finally` completing abruptly DISCARDS the try's own abrupt completion
4c3e9ba37216	catalog(consulted)	reached	JS-S13	-	0	rendering Try — consulted 74, fired 0, declarations 0: try-with-resources closes on ANY completion, in reverse order, before this try's own catch
192f6b1c91ca	catalog(consulted)	reached	JS-S14	com/github/tommyettinger/anim8/AnimatedGif.java	332	lowering CtTry/Statement — consulted 285, fired 244, declarations 0: multi-catch `A | B`
923b1b8ad6dd	catalog(consulted)	reached	JS-S15	com/github/tommyettinger/anim8/PNG8.java	574	rendering ForEach — consulted 19, fired 19, declarations 0: the enhanced-for expression is evaluated ONCE, and arrays and `Iterable` differ
e89c71f0a1e2	catalog(consulted)	reached	JS-S16	-	0	rendering ForEach — consulted 19, fired 0, declarations 0: the enhanced-for BINDING may be reassigned in the body, and may be declared at a supertype
aa4fcbccf87e	catalog(consulted)	reached	JS-S17	com/github/tommyettinger/anim8/AnimatedGif.java	126	rendering For — consulted 421, fired 421, declarations 0: the classic `for`'s UPDATE runs on `continue`, and its `ForInit` scopes to the loop
537aed8f2082	catalog(consulted)	reached	JS-S18	com/github/tommyettinger/anim8/LZWEncoder.java	214	lowering CtDo/Statement + rendering DoWhile — consulted 48, fired 48, declarations 0: `do`-`while` — Scala 3 removed it
31df896b50e5	catalog(consulted)	reached	JS-S19	com/github/tommyettinger/anim8/AnimatedGif.java	136	rendering ValDef — consulted 3537, fired 950, declarations 0: definite assignment for LOCALS — Java rejects a read before assignment
35dc991698f4	catalog(consulted)	reached	JS-S22	../../../../libgdx/gdx/src/com/badlogic/gdx/InputEventQueue.java	41	lowering CtSynchronized/Statement — consulted 52, fired 52, declarations 0: `synchronized` as a statement
279da16a836f	catalog(consulted)	reached	JS-S25	-	0	rendering DefDef — consulted 365, fired 0, declarations 0: Java REJECTS unreachable code and Scala allows it — composed with `break`
1f875123d9c3	catalog(uncited)	absent	JS-C30	-	0	UNCITED — Scala has a direct counterpart; only the capture wiring is missing (JLS side: JLS 14.3): method-LOCAL named classes
ddd222cdb7e4	catalog(uncited)	absent	JS-C43	-	0	UNCITED — a case class differs in accessor naming and in three facets of `toString` (JLS side: JLS 8.10): Java `record`
38c031beb630	catalog(uncited)	absent	JS-S09	-	0	UNCITED — a `match` is already an expression, so the image exists (JLS side: JLS 15.28, 14.21): switch EXPRESSIONS and `yield`
29d35db6c1db	catalog(uncited)	absent	JS-S10	-	0	UNCITED — Scala patterns are a superset, so the image exists (JLS side: JLS 14.11.1, 14.30): pattern and record switch, with sealed exhaustiveness
9c22be7f2f32	catalog(uncited)	handled	JS-C01	-	0	UNCITED — a companion object has no inheritance relation to its class's parents (JLS side: JLS 8.2, 8.4.8): a Java `static` is INHERITED by every subclass; a Scala companion inherits nothing
3047600ceab7	catalog(uncited)	handled	JS-C02	-	0	UNCITED — as JS-C01, through the interface edge (JLS side: JLS 9.3, 8.1.5): interface constants are inherited through `implements`
c16eaa596e70	catalog(uncited)	handled	JS-C03	-	0	UNCITED — a companion re-export must not merge a redeclaration away (JLS side: JLS 8.4.8.2): static HIDING is resolved by the STATIC type of the qualifier
e6043578ce6b	catalog(uncited)	handled	JS-C04	-	0	UNCITED — a same-named Scala member is an OVERRIDE, virtually dispatched (JLS side: JLS 8.3, 6.4.1): a subclass field SHADOWS a superclass field — two storage cells, not one
86b74f79634f	catalog(uncited)	handled	JS-C05	-	0	UNCITED — fully-qualified emission removes the question (JLS side: JLS 6.5.6, 7.5.3): a static nested constant reached through a SUBCLASS's name, and `import static`
2974cd95acc0	catalog(uncited)	handled	JS-C06	-	0	UNCITED — a companion call has no receiver slot to put the expression in (JLS side: JLS 15.12.4.1): `anInstance.staticMethod()` evaluates the receiver FOR ITS SIDE EFFECTS and discards it
4f45994343df	catalog(uncited)	handled	JS-C08	-	0	UNCITED — `inline val` is the image; a typed `val` triggers the initialiser (JLS side: JLS 4.12.4, 13.1): a CONSTANT VARIABLE is inlined, so reading it never triggers class initialisation
aaa662dea242	catalog(uncited)	handled	JS-C09	-	0	UNCITED — an object body is one sequence, so the order has to survive the frontend (JLS side: JLS 12.4.2): several `static { }` blocks and static field initialisers run in ONE textual order
8ba79dfd3e53	catalog(uncited)	handled	JS-C14	-	0	UNCITED — the same order, once a primary constructor exists to host it (JLS side: JLS 12.5): the superclass constructor runs before this class's field initialisers
02f8becc671a	catalog(uncited)	handled	JS-C16	-	0	UNCITED — a statement in the class body is the image (JLS side: JLS 8.6): instance initialiser blocks
0a2cd2c7c4e4	catalog(uncited)	handled	JS-C18	-	0	UNCITED — the same sequence, which a frontend that groups by NODE KIND has already lost (JLS side: JLS 12.5): field initialisers and instance-init blocks are ONE step-4 sequence in textual order, not two buckets
d0d12b068c78	catalog(uncited)	handled	JS-C19	-	0	UNCITED — only a primary constructor may call the superclass constructor (JLS side: JLS 8.8.7.1): `this(...)` / `super(...)` in a secondary constructor — Scala's secondary constructors cannot call `super`
4d00dc03e31e	catalog(uncited)	handled	JS-C20	-	0	UNCITED — a Scala class always has a primary constructor (JLS side: JLS 8.8.7, 8.8.9): the implicit `super()` and the default constructor
4d6d05b50ca8	catalog(uncited)	handled	JS-C25	-	0	UNCITED — an override without the modifier is an error (JLS side: JLS 8.4.8.1): `override` is mandatory in Scala and absent in Java
977ba26281ed	catalog(uncited)	handled	JS-C29	-	0	UNCITED — `Outer#Inner` is the type projection; `outer.Inner` is the path-dependent type (JLS side: JLS 8.1.3): a static NESTED class and an INNER class are different types, and only one is path-dependent
00424df3de72	catalog(uncited)	handled	JS-C31	-	0	UNCITED — the same construct, with a synthesised name (JLS side: JLS 15.9.5): anonymous class construction and capture
f546fdbb040c	catalog(uncited)	handled	JS-C34	-	0	UNCITED — a corollary of JS-C01 at the interface edge (JLS side: JLS 8.4.8, 9.3): interface statics are not inherited AT ALL, not even by an implementor
ebfa8edb083a	catalog(uncited)	handled	JS-C36	-	0	UNCITED — a corollary of JS-C01, JS-C02 and JS-C08 (JLS side: JLS 9.3): an interface field is implicitly `public static final`
2cf9a0f6a315	catalog(uncited)	handled	JS-C37	-	0	UNCITED — a Scala 3 `enum` has a different, non-identical surface (JLS side: JLS 8.9.3): `name()`, `values()` and `valueOf` are SYNTHESISED on every Java enum
5669b52f1725	catalog(uncited)	handled	JS-C38	-	0	UNCITED — a constructor parameter becomes a class member (JLS side: JLS 8.9.2): a promoted enum constructor parameter IS a member, and `name` collides with `Enum.name()`
8d3678233c95	catalog(uncited)	handled	JS-C39	-	0	UNCITED — nothing supplies it unless it is emitted (JLS side: JLS 8.9.3): `ordinal()` is part of every Java enum's surface, mentioned or not
e5904b642252	catalog(uncited)	handled	JS-C45	-	0	UNCITED — a `val` carries the same guarantee (JLS side: JLS 17.5): a `final` field's JMM safe-publication guarantee
e17fc42e19ae	catalog(uncited)	handled	JS-C46	-	0	UNCITED — one namespace, resolved innermost-first (JLS side: JLS 6.5): Java has TWO name namespaces and Scala has one
a3ec5cfa1317	catalog(uncited)	handled	JS-C47	-	0	UNCITED — a qualified `private` is the image (JLS side: JLS 6.6.1): package-private becomes `private[pkg]`
82c8c3f34227	catalog(uncited)	handled	JS-C48	-	0	UNCITED — Scala's `protected` grants no package access (JLS side: JLS 6.6.2, 15.12.1): Java's `protected` also grants SAME-PACKAGE access, and accessibility is an input to overload resolution
96a65a55af95	catalog(uncited)	handled	JS-C49	-	0	UNCITED — a qualified `private[TopLevel]` is the image (JLS side: JLS 6.6.1): Java's `private` reaches the whole enclosing TOP-LEVEL class; Scala's reaches only the template
09ba489df46e	catalog(uncited)	handled	JS-C50	-	0	UNCITED — emitting nothing means public, which is the wrong default (JLS side: JLS 6.6.1): Java's default access is package-private and Scala's is public — INVERTED
c3a88d5d57d5	catalog(uncited)	handled	JS-E02	-	0	UNCITED — Scala has no increment operator; `x += 1` has type `Unit` (JLS side: JLS 15.14.2, 15.15.1): postfix/prefix `++`/`--` USED AS A VALUE yields the value before the update — the VALUE only; the operand's single evaluation is JS-E17
35e8bdb7bea4	catalog(uncited)	handled	JS-E05	-	0	UNCITED — an `if` expression types as the lub of its branches (JLS side: JLS 15.25.2): the conditional operator's type is computed, not the syntactic lub of its branches
4621dd1cc77f	catalog(uncited)	handled	JS-E14	-	0	UNCITED — `+` on a non-`String` left operand is that type's own `+` (JLS side: JLS 15.18.1): string concatenation with a NON-`String` left operand
13ea96c7898b	catalog(uncited)	handled	JS-G01	-	0	UNCITED — `?` with `<:`/`>:` bounds (JLS side: JLS 4.5.1): use-site wildcards, with the matching bound grammar
cc4aa3708886	catalog(uncited)	handled	JS-G03	-	0	UNCITED — the corresponding Scala bound is not the same set (JLS side: JLS 4.5.1): `? super Object` has exactly one inhabitant
ce54f52fc24d	catalog(uncited)	handled	JS-G04	-	0	UNCITED — the capture cannot be written, so an alias plus a widening cast is the image (JLS side: JLS 5.1.10, 14.14.2): a captured wildcard on ITERATION has no nameable type
239a622020c9	catalog(uncited)	handled	JS-G05	-	0	UNCITED — no wildcard is legal in a parent, so the bound has to be filled (JLS side: JLS 4.5.1, 8.1.4): a wildcard in an `extends` clause takes the parameter's DECLARED bound
671d9e12a408	catalog(uncited)	handled	JS-G06	-	0	UNCITED — an override is checked against the parent as emitted (JLS side: JLS 4.8, 8.4.8.1): a de-wildcarded raw PARENT and its overrides must agree
b9ed2336e33b	catalog(uncited)	handled	JS-G07	-	0	UNCITED — `[?]` everywhere is the only fill that round-trips across an override (JLS side: JLS 4.8): a RAW type erases the REFERENCE's generics, not the class's
78e531d9d040	catalog(uncited)	handled	JS-G08	-	0	UNCITED — the rendering depends on whether the scope is an override (JLS side: JLS 4.8): the same raw Java type renders DIFFERENTLY per scope, and correctly so
a059b1d2b6bb	catalog(uncited)	handled	JS-G09	-	0	UNCITED — an explicit cast is the image (JLS side: JLS 5.1.9): UNCHECKED CONVERSION at a raw type is legal in Java and is not in Scala
ac8d477920fa	catalog(uncited)	handled	JS-G12	-	0	UNCITED — the marker must never be printed (JLS side: JLS 15.9.1, 18): a diamond's inference variable has NO NAMEABLE type
cb60a8255fcd	catalog(uncited)	handled	JS-G13	-	0	UNCITED — `Array[T]` is invariant, so a cast is needed at the use (JLS side: JLS 4.10.3, 10.10): Java arrays are COVARIANT, with a runtime `ArrayStoreException`; Scala's are invariant
0cde26b00cef	catalog(uncited)	handled	JS-G15	-	0	UNCITED — the same restriction, reached through JS-G13's generality (JLS side: JLS 15.10.1): GENERIC ARRAY CREATION is illegal in Java, so only the cast idiom reaches the engine
8e8bf19fb753	catalog(uncited)	handled	JS-G17	-	0	UNCITED — `.length` is a method and the array constructor reference is a lambda (JLS side: JLS 10.7, 15.13): `.length`, an array's `Class` object, and `T[]::new`
a8b012018b9c	catalog(uncited)	handled	JS-G18	-	0	UNCITED — a producer/consumer erasure conflict the frontend has to resolve (JLS side: JLS 4.6): under `noClasspath` a REFERENCE erases and a DECLARATION does not
